YEAR_ID,MONTH_ID,SEQ,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Govt Priv,Customer Size,Development Lending Program,Location,Region,Region Full,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code,  Sum of Sum of Approved Amount  ,  Sum of Sum of Collateral Amount  ,  Sum of Sum of Release Amount  ,  Sum of Sum of Booked Reserves  ,  Sum of Sum of Loan Portfolio ,  NPA ,Month Name,Interest Rate Range,Longitude,Latitude,Location Proper,CODE_NAME,AO ID,AO NAME,SURVEY_ID
2019,12,1,1,BORROWER_1,BORROWER_1-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Small,MSME CENTER SEED,Metro Manila,National Capital Region,National Capital Region (NCR),CURRENT,10,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,119,,CUR,PA,"49,000,000.00", -   ,"7,000,000.00", -   ,"7,000,000.00", -   ,DEC,10.00% - 11.99%,120.9772,14.5958,Metro Manila,1,105,"ENGRACIA, MARIE FAITH B.",58
2019,12,1,1,BORROWER_100,BORROWER_100-2019-12,ILAGAN LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Micro,No Program,Isabela,Cagayan Valley,Region II (Cagayan Valley),LOSS,18,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Short Term,366,5/21/1999,PDO,NPA,"444,196.54","444,196.54","444,196.54","444,196.54","444,196.54","444,196.54",DEC,15.00% - 19.99%,121.8894,17.1489,Isabela,100,134,"DY, RYAN JACK C. (REMEDIAL AO)",97
2019,12,1,1,BORROWER_1002,BORROWER_1002-2019-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Private,Medium,Infrastructure Contractor Support Program,Negros Occidental,Western Visayas,Region VI  (Western Visayas),CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,177,,CUR,PA,"78,000,000.00","13,136,000.00","9,000,000.00","108,047.49","9,000,000.00", -   ,DEC,5.00% - 7.99%,122.82,9.98,Negros Occidental,1002,261,"SUBEBE, PINKY L.",25
2019,12,1,1,BORROWER_1003,BORROWER_1003-2019-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Private,Large,RESPONSE - ESKWELA,Iloilo,Western Visayas,Region VI  (Western Visayas),SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3287,,CUR,PA,"100,000,000.00","140,223,797.00","100,000,000.00", -   ,"100,000,000.00", -   ,DEC,5.00% - 7.99%,122.57,10.72,Iloilo,1003,279,"BORDON, RANDY V.",35
2019,12,1,1,BORROWER_1004,BORROWER_1004-2019-12,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Private,Large,No Program,Rizal,Calabarzon,Region IV-A  (CALABARZON),CURRENT,5.25,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,90,,CUR,PA,"1,475,000,000.00","175,000,000.00","132,000,000.00", -   ,"132,000,000.00", -   ,DEC,5.00% - 7.99%,121.1763,14.5842,Rizal,1004,,,
2019,12,1,1,BORROWER_1006,BORROWER_1006-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,EDUCATION ,SME Loans - Small,Private,Small," DBP EDUCATION Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",Metro Manila,National Capital Region,National Capital Region (NCR),CURRENT,6.34,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2800,,CUR,PA,"2,000,000.00", -   ,"1,978,493.13","88,825.81","1,376,343.05", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,1006,108,"PEÑA-TUY, MARIEL TESSARIE G.",80
2019,12,1,1,BORROWER_1007,BORROWER_1007-2019-12,TAGBILARAN LENDING CENTER,VLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Private,Small,MSME CENTER SEED,Bohol,Central Visayas,Region VII  (Central Visayas),CURRENT,5,Fixed,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Long Term,90,,CUR,PA,"18,554,178.07","143,441,000.00","17,740,550.45","101,376.20","9,756,085.65", -   ,DEC,5.00% - 7.99%,123.85,9.65,Bohol,1007,234,"SALADA, CHRISTINE M.",109
2019,12,1,1,BORROWER_1009,BORROWER_1009-2019-12,ILOILO LENDING CENTER,VLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Micro,ISSEP II,Iloilo,Western Visayas,Region VI  (Western Visayas),CURRENT,6.5,Fixed,TERM LOAN,Secured,REAL ESTATE,JICA,Long Term,178,,CUR,PA,"13,700,000.00","37,475,000.00","6,570,000.00","182,040.65","6,570,000.00", -   ,DEC,5.00% - 7.99%,122.57,10.72,Iloilo,1009,280,"GABRILLO, JULIE ANN P.",146
2019,12,1,1,BORROWER_101,BORROWER_101-2019-12,CATBALOGAN LENDING CENTER,VLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Microfinance Loans,Private,Micro,DBP RESPONSE-MSME Recovery,Northern Samar,Eastern Visayas,Region VIII  (Eastern Visayas),CURRENT,7,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,248,,CUR,PA,"1,100,000.00", -   ,"900,000.00", -   ,"900,000.00", -   ,DEC,5.00% - 7.99%,124.6328,12.4994,Northern Samar,101,249,"MEDINA-CONDES, MELISSA H.",120
2019,12,1,1,BORROWER_1010,BORROWER_1010-2019-12,MALOLOS LENDING CENTER,NCLLG,MANUFACTURING,Loans to Private Corp - Non Financial,Private,Large,No Program,Metro Manila,National Capital Region,National Capital Region (NCR),SPECIALLY MENTIONED,6.75,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,90,,CUR,PA,"400,000,000.00","154,332,000.00","100,000,000.00","1,712,897.73","100,000,000.00", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,1010,160,"PUSUNG, DIANA MICHELLE P.",93
2019,12,1,1,BORROWER_1011,BORROWER_1011-2019-12,GENERAL SANTOS LENDING CENTER,SWMLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Small,Private,Small,RESPONSE-No Program,South Cotabato,Soccsksargen,Region XII (SOCCSKSARGEN),CURRENT,8,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,180,,CUR,PA,"18,000,000.00","7,331,000.00","8,000,000.00", -   ,"7,700,000.00", -   ,DEC,8.00% - 9.99%,124.85,6.5,South Cotabato,1011,384,"MARQUEDA, JONA MAE T. (REMEDIAL AO)",
2019,12,1,1,BORROWER_1012,BORROWER_1012-2019-12,DAVAO LENDING CENTER,SWMLG,EDUCATION ,Loans to Private Corp - Non Financial,Private,Large,ISSEP II,Davao Del Sur,Davao,Region XI (Davao Region),CURRENT,5.25,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,JICA,Medium Term,1551,,CUR,PA,"10,500,000.00", -   ,"10,500,000.00","88,241.10","6,562,500.00", -   ,DEC,5.00% - 7.99%,125.35,6.75,Davao Del Sur,1012,,,
2019,12,1,1,BORROWER_1013,BORROWER_1013-2019-12,NAGA LENDING CENTER,SLLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,Assistance for Economic and Social Development for LGUs Financing Program,Camarines Norte,Bicol,Region V  (Bicol Region),CURRENT,5.25,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2205,,CUR,PA,"1,369,775,369.20", -   ,"51,126,000.00", -   ,"35,371,196.95", -   ,DEC,5.00% - 7.99%,122.9564,14.1142,Camarines Norte,1013,198,"JACINTO, HELEN D.",
2019,12,1,1,BORROWER_1015,BORROWER_1015-2019-12,LEGAZPI LENDING CENTER,SLLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,No Program,Masbate,Bicol,Region V  (Bicol Region),CURRENT,5.25,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2317,,CUR,PA,"72,000,000.00", -   ,"17,835,052.39", -   ,"13,109,710.73", -   ,DEC,5.00% - 7.99%,123.58,12.27,Masbate,1015,208,"TERRELL, RODA F.",61
2019,12,1,1,BORROWER_1016,BORROWER_1016-2019-12,DASMARIÑAS LENDING CENTER,SLLG,MANUFACTURING,Loans to Private Corp - Non Financial,Private,Large,Rehabilitation Support Program On Severe Events,Metro Manila,National Capital Region,National Capital Region (NCR),SPECIALLY MENTIONED,7,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,,CUR,PA,"630,000,000.00","204,760,600.00","175,500,000.00","100,170.56","156,000,000.00", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,1016,188,"VALDEMORO, ALYSSA A.",
2019,12,1,1,BORROWER_1018,BORROWER_1018-2019-12,DAVAO LENDING CENTER,SWMLG,CONSTRUCTION,SME Loans - Medium,Private,Medium,MSME CENTER SEED,Davao Del Sur,Davao,Region XI (Davao Region),CURRENT,6,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,180,,CUR,PA,"320,000,000.00", -   ,"39,000,000.00", -   ,"39,000,000.00", -   ,DEC,5.00% - 7.99%,125.35,6.75,Davao Del Sur,1018,356,"CAGO, KURT RUSSEL L.",167
2019,12,1,1,BORROWER_1019,BORROWER_1019-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,MANUFACTURING,Microfinance Loans,Private,Micro,MSME CENTER SEED,Metro Manila,National Capital Region,National Capital Region (NCR),CURRENT,8,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Medium Term,1096,5/7/2019,PDO,NPA,"500,000.00", -   ,"500,000.00","4,599.76","305,555.54","305,555.54",DEC,8.00% - 9.99%,120.9772,14.5958,Metro Manila,1019,640,"VASQUEZ, MELVIC S.",
2019,12,1,1,BORROWER_102,BORROWER_102-2019-12,ILAGAN LENDING CENTER,NCLLG,REAL ESTATE ACTIVITIES,Loans to Individual,Private,Micro,P H,Isabela,Cagayan Valley,Region II (Cagayan Valley),LOSS,21,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,2707,6/18/1986,PDO,NPA,"12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00",DEC,1.00% - 2.99%,121.8894,17.1489,Isabela,102,134,"DY, RYAN JACK C. (REMEDIAL AO)",97
2019,12,1,1,BORROWER_1020,BORROWER_1020-2019-12,ILAGAN LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Micro,No Program,Isabela,Cagayan Valley,Region II (Cagayan Valley),LOSS,18,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Short Term,365,9/29/1993,PDO,NPA,"10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00",DEC,15.00% - 19.99%,121.8894,17.1489,Isabela,1020,134,"DY, RYAN JACK C. (REMEDIAL AO)",97
2019,12,1,1,BORROWER_1021,BORROWER_1021-2019-12,ZAMBOANGA LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Private,Medium,No Program,Zamboanga Del Norte,Zamboanga Peninsula,Region IX  (Zamboanga Peninsula),CURRENT,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,178,,CUR,PA,"75,000,000.00","46,275,000.00","20,300,000.00","210,069.45","20,300,000.00", -   ,DEC,8.00% - 9.99%,123.3408,8.5872,Zamboanga Del Norte,1021,,,
2019,12,1,1,BORROWER_1023,BORROWER_1023-2019-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,Connecting Rural Urban Intermodal Systems Efficiently,Negros Occidental,Western Visayas,Region VI  (Western Visayas),CURRENT,5.5,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,3165,,CUR,PA,"250,777,629.33", -   ,"237,205,198.05", -   ,"96,644,385.09", -   ,DEC,5.00% - 7.99%,122.82,9.98,Negros Occidental,1023,,,
2019,12,1,1,BORROWER_1024,BORROWER_1024-2019-12,BACOLOD LENDING CENTER,VLG,FINANCIAL  AND INSURANCE ACTIVITIES,Loans to Private Corp - Financial,Private,Large,No Program,Negros Occidental,Western Visayas,Region VI  (Western Visayas),CURRENT,6,Fixed,TERM LOAN,Secured,OTHERS COLLATERAL,NEDA,Medium Term,1186,,CUR,PA,"15,000,000.00","15,000,000.00","5,000,000.00", -   ,"416,666.63", -   ,DEC,5.00% - 7.99%,122.82,9.98,Negros Occidental,1024,,,
2019,12,1,1,BORROWER_1027,BORROWER_1027-2019-12,TUGUEGARAO LENDING CENTER,NCLLG,EDUCATION ,Loans to National Government,Government,Large," DBP EDUCATION Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",Kalinga,Cordillera Administrative Region,Cordillera Administrative Region  (CAR),CURRENT,8.5,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,4018,,CUR,PA,"145,139,000.00", -   ,"33,600,000.00", -   ,"18,480,000.00", -   ,DEC,8.00% - 9.99%,121.4425,17.4069,Kalinga,1027,136,"GANGAN, DONALYN D.",39
2019,12,1,1,BORROWER_1028,BORROWER_1028-2019-12,TUGUEGARAO LENDING CENTER,NCLLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Private,Large,Financing Utilities for Sustainable Energy Development,Kalinga,Cordillera Administrative Region,Cordillera Administrative Region  (CAR),CURRENT,5,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,28,,CUR,PA,"34,500,000.00", -   ,"18,500,000.00", -   ,"18,500,000.00", -   ,DEC,5.00% - 7.99%,121.4425,17.4069,Kalinga,1028,615,"GO, JAMES ANGELO V.",
2019,12,1,1,BORROWER_1029,BORROWER_1029-2019-12,TAGUM LENDING CENTER,SWMLG,FINANCIAL  AND INSURANCE ACTIVITIES,SME Loans - Small,Private,Small,No Program,Davao Del Norte,Davao,Region XI (Davao Region),CURRENT,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,OTHERS/UNSECURED,DBP,Short Term,360,,CUR,PA,"53,191,833.36","40,000,000.00","10,000,000.00", -   ,"9,997,776.77", -   ,DEC,5.00% - 7.99%,125.8078,7.4478,Davao Del Norte,1029,,,
2019,12,1,1,BORROWER_103,BORROWER_103-2019-12,LUCENA LENDING CENTER,SLLG,"AGRICULTURE, FORESTRY AND FISHING",Microfinance Loans,Private,Micro,Agri Compliance,Quezon,Calabarzon,Region IV-A  (CALABARZON),LOSS,9,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,1826,3/21/1978,PDO,NPA,"42,000.00","50,000.00","21,000.00","21,000.00","21,000.00","21,000.00",DEC,8.00% - 9.99%,121.0475,14.65,Quezon,103,650,"BUÑAG, KIMWELL G.",
2019,12,1,1,BORROWER_1030,BORROWER_1030-2019-12,CAGAYAN DE ORO LENDING CENTER,NMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Private,Medium,MSME CENTER SEED,Misamis Oriental,Northern Mindanao,Region X  (Northern Mindanao),SPECIALLY MENTIONED,7.2,Variable,NON REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,119,,CUR,PA,"63,100,000.00", -   ,"17,940,000.00","259,324.61","17,940,000.00", -   ,DEC,5.00% - 7.99%,125.1,8.82,Misamis Oriental,1030,,,
2019,12,1,1,BORROWER_1033,BORROWER_1033-2019-12,ILIGAN LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,Connecting Rural Urban Intermodal Systems Efficiently,Lanao Del Norte,Northern Mindanao,Region X  (Northern Mindanao),CURRENT,3,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,3653,,CUR,PA,"96,000,000.00", -   ,"59,600,000.00", -   ,"59,600,000.00", -   ,DEC,3.00% - 4.99%,123.75,7.97,Lanao Del Norte,1033,319,"CORTEZ, AMELITO N.",76
2019,12,1,1,BORROWER_1035,BORROWER_1035-2019-12,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Private,Large,Agri Compliance,Davao Del Sur,Davao,Region XI (Davao Region),CURRENT,5.5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,2646,,CUR,PA,"50,000,000.00","66,165,000.00","50,000,000.00", -   ,"39,285,714.26", -   ,DEC,5.00% - 7.99%,125.35,6.75,Davao Del Sur,1035,,,
2019,12,1,1,BORROWER_1038,BORROWER_1038-2019-12,GENERAL SANTOS LENDING CENTER,SWMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Medium,Private,Medium,No Program,South Cotabato,Soccsksargen,Region XII (SOCCSKSARGEN),LOSS,17,Fixed,TERM LOAN,Secured,REAL ESTATE,W-III,Long Term,91,12/22/2003,PDO,NPA,"2,000,000.00","2,631,700.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",DEC,15.00% - 19.99%,124.85,6.5,South Cotabato,1038,658,"APISTAR, LINDLEY JULES R.",161
2019,12,1,1,BORROWER_1039,BORROWER_1039-2019-12,GENERAL SANTOS LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,No Program,Sarangani,Soccsksargen,Region XII (SOCCSKSARGEN),CURRENT,7.28,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,DBP,Long Term,3014,,CUR,PA,"264,000,000.00","1,470,000.00","87,664,307.92", -   ,"75,245,452.67", -   ,DEC,5.00% - 7.99%,125.2,5.82,Sarangani,1039,368,"ARIEL-LAWA, JANNETT R.",162
2019,12,1,1,BORROWER_1040,BORROWER_1040-2019-12,DIGOS LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,No Program,Davao Del Sur,Davao,Region XI (Davao Region),CURRENT,6.99,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,5478,,CUR,PA,"26,998,700.00", -   ,"26,998,700.00", -   ,"23,465,980.34", -   ,DEC,5.00% - 7.99%,125.35,6.75,Davao Del Sur,1040,623,"GALENZOGA-LAYES, CLAIRE M.",60
2019,12,1,1,BORROWER_1041,BORROWER_1041-2019-12,KIDAPAWAN LENDING CENTER,SWMLG,EDUCATION ,Loans to Private Corp - Non Financial,Private,Large," DBP EDUCATION Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",North Cotabato,Soccsksargen,Region XII (SOCCSKSARGEN),CURRENT,6.54,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,3560,,CUR,PA,"202,215,000.00","339,626,225.00","109,250,000.00", -   ,"95,999,999.99", -   ,DEC,5.00% - 7.99%,124.25,7.22,Cotabato,1041,376,"BATALLER, JUNNEL MAR L.",7
2019,12,1,1,BORROWER_1042,BORROWER_1042-2019-12,KIDAPAWAN LENDING CENTER,SWMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Private,Large,Strategic Healthcare Investments for Enhanced Lending and Development,North Cotabato,Soccsksargen,Region XII (SOCCSKSARGEN),SPECIALLY MENTIONED,4.5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,179,,CUR,PA,"840,000,000.00","2,292,858,000.00","292,000,000.00", -   ,"274,000,000.00", -   ,DEC,3.00% - 4.99%,124.25,7.22,Cotabato,1042,376,"BATALLER, JUNNEL MAR L.",7
2019,12,1,1,BORROWER_1043,BORROWER_1043-2019-12,CEBU (NORTH) LENDING CENTER,VLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Private,Medium,No Program,Cebu,Central Visayas,Region VII  (Central Visayas),SPECIALLY MENTIONED,8,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2557,,CUR,PA,"8,110,911.00", -   ,"8,110,911.00","135,219.64","6,565,975.64", -   ,DEC,8.00% - 9.99%,123.75,10.32,Cebu,1043,223,"GALLEROS, FAY ANNE B.",94
2019,12,1,1,BORROWER_1044,BORROWER_1044-2019-12,ILIGAN LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,Connecting Rural Urban Intermodal Systems Efficiently,Lanao Del Norte,Northern Mindanao,Region X  (Northern Mindanao),CURRENT,6,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,JICA,Long Term,4665,,CUR,PA,"410,588,338.96", -   ,"68,590,042.37", -   ,"68,590,042.37", -   ,DEC,5.00% - 7.99%,123.75,7.97,Lanao Del Norte,1044,317,"MOLINA, MERCYLITA B.",
2019,12,1,1,BORROWER_1046,BORROWER_1046-2019-12,DAVAO LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,Loans to Private Corp - Non Financial,Private,Large,No Program,Davao Del Sur,Davao,Region XI (Davao Region),CURRENT,5.65,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,178,,CUR,PA,"100,000,000.00", -   ,"100,000,000.00", -   ,"100,000,000.00", -   ,DEC,5.00% - 7.99%,125.35,6.75,Davao Del Sur,1046,,,
2019,12,1,1,BORROWER_1048,BORROWER_1048-2019-12,BACOLOD LENDING CENTER,VLG,FINANCIAL  AND INSURANCE ACTIVITIES,Loans to Private Corp - Financial,Private,Large,No Program,Negros Occidental,Western Visayas,Region VI  (Western Visayas),CURRENT,6,Variable,REVOLVING CREDIT LINE,Secured,OTHERS COLLATERAL,DBP,Short Term,360,,CUR,PA,"200,000,000.00","200,000,000.00","50,000,000.00", -   ,"50,000,000.00", -   ,DEC,5.00% - 7.99%,122.82,9.98,Negros Occidental,1048,261,"SUBEBE, PINKY L.",25
2019,12,1,1,BORROWER_1049,BORROWER_1049-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SME Loans - Small,Private,Small,ISSEP II,Metro Manila,National Capital Region,National Capital Region (NCR),SPECIALLY MENTIONED,5.5,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,JICA,Medium Term,1826,,CUR,PA,"5,000,000.00", -   ,"4,000,000.00","21,357.42","2,399,999.92", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,1049,542,"BALACQUIT, JOY P.",156
2019,12,1,1,BORROWER_105,BORROWER_105-2019-12,ILAGAN LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Micro,No Program,Isabela,Cagayan Valley,Region II (Cagayan Valley),LOSS,18,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Short Term,366,3/5/1991,PDO,NPA,"29,122.72","29,122.72","29,122.72","29,122.72","29,122.72","29,122.72",DEC,15.00% - 19.99%,121.8894,17.1489,Isabela,105,134,"DY, RYAN JACK C. (REMEDIAL AO)",97
2019,12,1,1,BORROWER_1050,BORROWER_1050-2019-12,BUTUAN LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,No Program,Surigao Del Norte,Caraga,Region XIII (Caraga),CURRENT,5,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2392,,CUR,PA,"236,400,000.00", -   ,"78,540,000.00", -   ,"32,724,999.86", -   ,DEC,5.00% - 7.99%,125.4958,9.7897,Surigao Del Norte,1050,,,
2019,12,1,1,BORROWER_1051,BORROWER_1051-2019-12,LIPA LENDING CENTER,SLLG,EDUCATION ,SME Loans - Medium,Private,Medium," DBP EDUCATION Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",Rizal,Calabarzon,Region IV-A  (CALABARZON),CURRENT,7,Fixed,TERM LOAN,Secured,REAL ESTATE,JICA,Long Term,4017,,CUR,PA,"9,817,800.00","38,898,700.00","12,000,000.00", -   ,"9,000,000.00", -   ,DEC,5.00% - 7.99%,121.1763,14.5842,Rizal,1051,177,"LORIA, DARWIN S.",132
2019,12,1,1,BORROWER_1052,BORROWER_1052-2019-12,LUCENA LENDING CENTER,SLLG,EDUCATION ,SME Loans - Small,Private,Small,RESPONSE - ESKWELA,Quezon,Calabarzon,Region IV-A  (CALABARZON),CURRENT,5,Fixed,TERM LOAN,Secured,REAL ESTATE,JICA,Long Term,1826,,CUR,PA,"17,000,000.00","89,575,000.00","7,000,000.00", -   ,"6,937,500.00", -   ,DEC,5.00% - 7.99%,121.0475,14.65,Quezon,1052,627,"ZARSAGA, LADY BERNADETTE B.",163
2019,12,1,1,BORROWER_1053,BORROWER_1053-2019-12,MALAYBALAY LENDING CENTER,NMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Private,Large,No Program,Bukidnon,Northern Mindanao,Region X  (Northern Mindanao),CURRENT,4,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,,CUR,PA,"15,000,000.00","52,527,000.00","2,500,000.00", -   ,"2,500,000.00", -   ,DEC,3.00% - 4.99%,125.0928,7.9042,Bukidnon,1053,,,
2019,12,1,1,BORROWER_1054,BORROWER_1054-2019-12,GENERAL SANTOS LENDING CENTER,SWMLG,"AGRICULTURE, FORESTRY AND FISHING",Microfinance Loans,Private,Micro,No Program,North Cotabato,Soccsksargen,Region XII (SOCCSKSARGEN),LOSS,18,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Medium Term,1095,12/26/1984,PDO,NPA,"22,369.42", -   ,"22,369.42","22,369.42","22,369.42","22,369.42",DEC,15.00% - 19.99%,124.25,7.22,Cotabato,1054,382,"MAGALLANES, CHEYSER T.",147
2019,12,1,1,BORROWER_1056,BORROWER_1056-2019-12,TUGUEGARAO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Small,No Program,Cagayan,Cagayan Valley,Region II (Cagayan Valley),DOUBTFUL,5.75,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,63,1/29/2016,PDO,NPA,"10,000,000.00","13,829,000.00","1,000,000.00",207.82,"1,720.00","1,720.00",DEC,5.00% - 7.99%,121.8,18,Cagayan,1056,,,
